timestamp,class_name,confidence,plate_text,vehicle_img,plate_img
20250720_205634,car,0.3796815276145935,MNS,detections\vehicle_20250720_205634_car.jpg,detections\plate_20250720_205634.jpg
20250720_205634,car,0.25189507007598877,,detections\vehicle_20250720_205634_car.jpg,detections\plate_20250720_205634.jpg
20250720_205635,car,0.35279136896133423,LEA,detections\vehicle_20250720_205635_car.jpg,detections\plate_20250720_205635.jpg
20250720_205635,car,0.42101889848709106,,detections\vehicle_20250720_205635_car.jpg,detections\plate_20250720_205635.jpg
20250720_205635,car,0.28217658400535583,ON,detections\vehicle_20250720_205635_car.jpg,detections\plate_20250720_205635.jpg
20250720_205635,car,0.26768285036087036,,detections\vehicle_20250720_205635_car.jpg,detections\plate_20250720_205635.jpg
20250720_205636,car,0.2554730474948883,,detections\vehicle_20250720_205636_car.jpg,detections\plate_20250720_205636.jpg
20250720_205636,car,0.41222891211509705,,detections\vehicle_20250720_205636_car.jpg,detections\plate_20250720_205636.jpg
20250720_205636,car,0.5264039039611816,,detections\vehicle_20250720_205636_car.jpg,detections\plate_20250720_205636.jpg
20250720_205637,car,0.41181644797325134,,detections\vehicle_20250720_205637_car.jpg,detections\plate_20250720_205637.jpg
20250720_205637,car,0.702210009098053,,detections\vehicle_20250720_205637_car.jpg,detections\plate_20250720_205637.jpg
20250720_205637,car,0.477601557970047,,detections\vehicle_20250720_205637_car.jpg,detections\plate_20250720_205637.jpg
20250720_205637,car,0.2775789797306061,,detections\vehicle_20250720_205637_car.jpg,detections\plate_20250720_205637.jpg
20250720_205638,car,0.301483154296875,,detections\vehicle_20250720_205638_car.jpg,detections\plate_20250720_205638.jpg
20250720_205646,car,0.2931534945964813,,detections\vehicle_20250720_205646_car.jpg,detections\plate_20250720_205646.jpg
20250720_205646,car,0.34378865361213684,,detections\vehicle_20250720_205646_car.jpg,detections\plate_20250720_205646.jpg
20250720_205656,car,0.3204224705696106,,detections\vehicle_20250720_205656_car.jpg,detections\plate_20250720_205656.jpg
20250720_205656,car,0.5994375944137573,,detections\vehicle_20250720_205656_car.jpg,detections\plate_20250720_205656.jpg
20250720_205657,car,0.4992322325706482,,detections\vehicle_20250720_205657_car.jpg,detections\plate_20250720_205657.jpg
20250720_205657,car,0.34043970704078674,,detections\vehicle_20250720_205657_car.jpg,detections\plate_20250720_205657.jpg
20250720_205657,car,0.37844133377075195,,detections\vehicle_20250720_205657_car.jpg,detections\plate_20250720_205657.jpg
20250720_205658,car,0.3056330382823944,,detections\vehicle_20250720_205658_car.jpg,detections\plate_20250720_205658.jpg
20250720_205659,car,0.28873708844184875,,detections\vehicle_20250720_205659_car.jpg,detections\plate_20250720_205659.jpg
20250720_205659,car,0.38772958517074585,,detections\vehicle_20250720_205659_car.jpg,detections\plate_20250720_205659.jpg
20250720_205659,car,0.5561395287513733,,detections\vehicle_20250720_205659_car.jpg,detections\plate_20250720_205659.jpg
20250720_205659,car,0.5443515181541443,,detections\vehicle_20250720_205659_car.jpg,detections\plate_20250720_205659.jpg
20250720_205659,car,0.5276699662208557,,detections\vehicle_20250720_205659_car.jpg,detections\plate_20250720_205659.jpg
20250720_205659,car,0.3535692095756531,,detections\vehicle_20250720_205659_car.jpg,detections\plate_20250720_205659.jpg
20250720_205700,car,0.29410484433174133,,detections\vehicle_20250720_205700_car.jpg,detections\plate_20250720_205700.jpg
20250720_205701,car,0.25222048163414,,detections\vehicle_20250720_205701_car.jpg,detections\plate_20250720_205701.jpg
20250720_205701,car,0.4256080687046051,,detections\vehicle_20250720_205701_car.jpg,detections\plate_20250720_205701.jpg
20250720_205701,car,0.31881192326545715,,detections\vehicle_20250720_205701_car.jpg,detections\plate_20250720_205701.jpg
20250720_205701,car,0.266977995634079,,detections\vehicle_20250720_205701_car.jpg,detections\plate_20250720_205701.jpg
20250720_205702,car,0.7696001529693604,,detections\vehicle_20250720_205702_car.jpg,detections\plate_20250720_205702.jpg
20250720_205702,car,0.6315743327140808,,detections\vehicle_20250720_205702_car.jpg,detections\plate_20250720_205702.jpg
20250720_205702,car,0.615702748298645,,detections\vehicle_20250720_205702_car.jpg,detections\plate_20250720_205702.jpg
20250720_205702,car,0.4949009120464325,,detections\vehicle_20250720_205702_car.jpg,detections\plate_20250720_205702.jpg
20250720_205702,car,0.38737669587135315,,detections\vehicle_20250720_205702_car.jpg,detections\plate_20250720_205702.jpg
20250720_205702,car,0.30983224511146545,,detections\vehicle_20250720_205702_car.jpg,detections\plate_20250720_205702.jpg
20250720_205703,car,0.7021068334579468,,detections\vehicle_20250720_205703_car.jpg,detections\plate_20250720_205703.jpg
20250720_205703,car,0.5953186750411987,,detections\vehicle_20250720_205703_car.jpg,detections\plate_20250720_205703.jpg
20250720_205703,car,0.806782066822052,,detections\vehicle_20250720_205703_car.jpg,detections\plate_20250720_205703.jpg
20250720_205703,car,0.4565540850162506,,detections\vehicle_20250720_205703_car.jpg,detections\plate_20250720_205703.jpg
20250720_205703,car,0.45679771900177,,detections\vehicle_20250720_205703_car.jpg,detections\plate_20250720_205703.jpg
20250720_205703,car,0.6208102703094482,,detections\vehicle_20250720_205703_car.jpg,detections\plate_20250720_205703.jpg
20250720_205704,car,0.7036787271499634,,detections\vehicle_20250720_205704_car.jpg,detections\plate_20250720_205704.jpg
20250720_205704,truck,0.3000265657901764,,detections\vehicle_20250720_205704_truck.jpg,detections\plate_20250720_205704.jpg
20250720_205704,car,0.4012681245803833,,detections\vehicle_20250720_205704_car.jpg,detections\plate_20250720_205704.jpg
20250720_205705,car,0.4602966904640198,,detections\vehicle_20250720_205705_car.jpg,detections\plate_20250720_205705.jpg
20250720_205705,bus,0.25493213534355164,,detections\vehicle_20250720_205705_bus.jpg,detections\plate_20250720_205705.jpg
20250720_205705,car,0.2517905831336975,,detections\vehicle_20250720_205705_car.jpg,detections\plate_20250720_205705.jpg
20250720_205705,car,0.3708277940750122,,detections\vehicle_20250720_205705_car.jpg,detections\plate_20250720_205705.jpg
20250720_205706,car,0.25037509202957153,,detections\vehicle_20250720_205706_car.jpg,detections\plate_20250720_205706.jpg
20250720_205706,car,0.3193776607513428,,detections\vehicle_20250720_205706_car.jpg,detections\plate_20250720_205706.jpg
20250720_205706,car,0.28183889389038086,,detections\vehicle_20250720_205706_car.jpg,detections\plate_20250720_205706.jpg
20250720_205710,car,0.5764850974082947,,detections\vehicle_20250720_205710_car.jpg,detections\plate_20250720_205710.jpg
20250720_205710,car,0.5537420511245728,,detections\vehicle_20250720_205710_car.jpg,detections\plate_20250720_205710.jpg
20250720_205710,car,0.2928803861141205,,detections\vehicle_20250720_205710_car.jpg,detections\plate_20250720_205710.jpg
20250720_205711,car,0.6852127909660339,,detections\vehicle_20250720_205711_car.jpg,detections\plate_20250720_205711.jpg
20250720_205711,car,0.2585807740688324,,detections\vehicle_20250720_205711_car.jpg,detections\plate_20250720_205711.jpg
20250720_205711,car,0.7064995169639587,,detections\vehicle_20250720_205711_car.jpg,detections\plate_20250720_205711.jpg
20250720_205711,car,0.26434800028800964,,detections\vehicle_20250720_205711_car.jpg,detections\plate_20250720_205711.jpg
20250720_205711,car,0.5962798595428467,,detections\vehicle_20250720_205711_car.jpg,detections\plate_20250720_205711.jpg
20250720_205712,car,0.46904054284095764,,detections\vehicle_20250720_205712_car.jpg,detections\plate_20250720_205712.jpg
20250720_205712,car,0.39294782280921936,,detections\vehicle_20250720_205712_car.jpg,detections\plate_20250720_205712.jpg
20250720_205712,car,0.3768669664859772,,detections\vehicle_20250720_205712_car.jpg,detections\plate_20250720_205712.jpg
20250720_205712,car,0.7564994096755981,,detections\vehicle_20250720_205712_car.jpg,detections\plate_20250720_205712.jpg
20250720_205712,bus,0.7076173424720764,4,detections\vehicle_20250720_205712_bus.jpg,detections\plate_20250720_205712.jpg
20250720_205712,car,0.5202928781509399,,detections\vehicle_20250720_205712_car.jpg,detections\plate_20250720_205712.jpg
20250720_205712,car,0.2989797592163086,,detections\vehicle_20250720_205712_car.jpg,detections\plate_20250720_205712.jpg
20250720_205712,car,0.5588564872741699,,detections\vehicle_20250720_205712_car.jpg,detections\plate_20250720_205712.jpg
20250720_205713,bus,0.26271459460258484,,detections\vehicle_20250720_205713_bus.jpg,detections\plate_20250720_205713.jpg
20250720_205713,car,0.685148298740387,,detections\vehicle_20250720_205713_car.jpg,detections\plate_20250720_205713.jpg
20250720_205713,bus,0.5201119184494019,,detections\vehicle_20250720_205713_bus.jpg,detections\plate_20250720_205713.jpg
20250720_205713,bus,0.30994734168052673,,detections\vehicle_20250720_205713_bus.jpg,detections\plate_20250720_205713.jpg
20250720_205713,car,0.29381445050239563,,detections\vehicle_20250720_205713_car.jpg,detections\plate_20250720_205713.jpg
20250720_205713,bus,0.7024943828582764,4,detections\vehicle_20250720_205713_bus.jpg,detections\plate_20250720_205713.jpg
20250720_205713,car,0.5337517857551575,,detections\vehicle_20250720_205713_car.jpg,detections\plate_20250720_205713.jpg
20250720_205713,bus,0.4253849387168884,,detections\vehicle_20250720_205713_bus.jpg,detections\plate_20250720_205713.jpg
20250720_205713,car,0.3909095227718353,,detections\vehicle_20250720_205713_car.jpg,detections\plate_20250720_205713.jpg
20250720_205714,car,0.5133456587791443,,detections\vehicle_20250720_205714_car.jpg,detections\plate_20250720_205714.jpg
20250720_205714,car,0.3602083921432495,,detections\vehicle_20250720_205714_car.jpg,detections\plate_20250720_205714.jpg
20250720_205714,bus,0.2598498463630676,,detections\vehicle_20250720_205714_bus.jpg,detections\plate_20250720_205714.jpg
20250720_205714,bus,0.40510526299476624,,detections\vehicle_20250720_205714_bus.jpg,detections\plate_20250720_205714.jpg
20250720_205714,car,0.2998996376991272,,detections\vehicle_20250720_205714_car.jpg,detections\plate_20250720_205714.jpg
20250720_205714,car,0.29516252875328064,,detections\vehicle_20250720_205714_car.jpg,detections\plate_20250720_205714.jpg
20250720_205714,car,0.2895509600639343,,detections\vehicle_20250720_205714_car.jpg,detections\plate_20250720_205714.jpg
20250720_205715,car,0.2764813303947449,,detections\vehicle_20250720_205715_car.jpg,detections\plate_20250720_205715.jpg
20250720_205715,car,0.2551771104335785,,detections\vehicle_20250720_205715_car.jpg,detections\plate_20250720_205715.jpg
20250720_205715,car,0.31402355432510376,,detections\vehicle_20250720_205715_car.jpg,detections\plate_20250720_205715.jpg
20250720_205715,car,0.4384862184524536,,detections\vehicle_20250720_205715_car.jpg,detections\plate_20250720_205715.jpg
20250720_205715,car,0.4043586552143097,,detections\vehicle_20250720_205715_car.jpg,detections\plate_20250720_205715.jpg
20250720_205715,car,0.3445914387702942,,detections\vehicle_20250720_205715_car.jpg,detections\plate_20250720_205715.jpg
20250720_205715,car,0.523554801940918,,detections\vehicle_20250720_205715_car.jpg,detections\plate_20250720_205715.jpg
20250720_205715,car,0.3605861961841583,,detections\vehicle_20250720_205715_car.jpg,detections\plate_20250720_205715.jpg
20250720_205716,bus,0.3352750837802887,,detections\vehicle_20250720_205716_bus.jpg,detections\plate_20250720_205716.jpg
20250720_205716,truck,0.27764347195625305,,detections\vehicle_20250720_205716_truck.jpg,detections\plate_20250720_205716.jpg
20250720_205716,bus,0.48067939281463623,7,detections\vehicle_20250720_205716_bus.jpg,detections\plate_20250720_205716.jpg
20250720_205716,car,0.3422639071941376,,detections\vehicle_20250720_205716_car.jpg,detections\plate_20250720_205716.jpg
20250720_205716,car,0.3399769067764282,,detections\vehicle_20250720_205716_car.jpg,detections\plate_20250720_205716.jpg
20250720_205716,car,0.29035818576812744,,detections\vehicle_20250720_205716_car.jpg,detections\plate_20250720_205716.jpg
20250720_205716,car,0.2590988576412201,,detections\vehicle_20250720_205716_car.jpg,detections\plate_20250720_205716.jpg
20250720_205716,car,0.5696812868118286,,detections\vehicle_20250720_205716_car.jpg,detections\plate_20250720_205716.jpg
20250720_205717,car,0.4538492262363434,,detections\vehicle_20250720_205717_car.jpg,detections\plate_20250720_205717.jpg
20250720_205717,truck,0.3898831903934479,,detections\vehicle_20250720_205717_truck.jpg,detections\plate_20250720_205717.jpg
20250720_205717,car,0.3864358365535736,,detections\vehicle_20250720_205717_car.jpg,detections\plate_20250720_205717.jpg
20250720_205717,car,0.37040212750434875,,detections\vehicle_20250720_205717_car.jpg,detections\plate_20250720_205717.jpg
20250720_205717,car,0.3531424403190613,,detections\vehicle_20250720_205717_car.jpg,detections\plate_20250720_205717.jpg
20250720_205717,car,0.304564893245697,N7,detections\vehicle_20250720_205717_car.jpg,detections\plate_20250720_205717.jpg
20250720_205717,car,0.7030256986618042,E,detections\vehicle_20250720_205717_car.jpg,detections\plate_20250720_205717.jpg
20250720_205717,bus,0.5001441836357117,,detections\vehicle_20250720_205717_bus.jpg,detections\plate_20250720_205717.jpg
20250720_205717,car,0.49733173847198486,,detections\vehicle_20250720_205717_car.jpg,detections\plate_20250720_205717.jpg
20250720_205717,car,0.4519999921321869,,detections\vehicle_20250720_205717_car.jpg,detections\plate_20250720_205717.jpg
20250720_205718,car,0.4409712255001068,,detections\vehicle_20250720_205718_car.jpg,detections\plate_20250720_205718.jpg
20250720_205718,car,0.38346076011657715,,detections\vehicle_20250720_205718_car.jpg,detections\plate_20250720_205718.jpg
20250720_205718,truck,0.31884461641311646,P,detections\vehicle_20250720_205718_truck.jpg,detections\plate_20250720_205718.jpg
20250720_205718,car,0.294028639793396,P,detections\vehicle_20250720_205718_car.jpg,detections\plate_20250720_205718.jpg
20250720_205718,car,0.2870427072048187,,detections\vehicle_20250720_205718_car.jpg,detections\plate_20250720_205718.jpg
20250720_205718,car,0.26968878507614136,L,detections\vehicle_20250720_205718_car.jpg,detections\plate_20250720_205718.jpg
20250720_205718,car,0.624950110912323,,detections\vehicle_20250720_205718_car.jpg,detections\plate_20250720_205718.jpg
20250720_205718,car,0.5779994130134583,,detections\vehicle_20250720_205718_car.jpg,detections\plate_20250720_205718.jpg
20250720_205718,car,0.5066747069358826,,detections\vehicle_20250720_205718_car.jpg,detections\plate_20250720_205718.jpg
20250720_205719,car,0.46085670590400696,,detections\vehicle_20250720_205719_car.jpg,detections\plate_20250720_205719.jpg
20250720_205719,car,0.43727320432662964,,detections\vehicle_20250720_205719_car.jpg,detections\plate_20250720_205719.jpg
20250720_205719,car,0.37533870339393616,A,detections\vehicle_20250720_205719_car.jpg,detections\plate_20250720_205719.jpg
20250720_205719,car,0.3589070439338684,,detections\vehicle_20250720_205719_car.jpg,detections\plate_20250720_205719.jpg
20250720_205719,car,0.3126462697982788,,detections\vehicle_20250720_205719_car.jpg,detections\plate_20250720_205719.jpg
20250720_205719,car,0.29056116938591003,L,detections\vehicle_20250720_205719_car.jpg,detections\plate_20250720_205719.jpg
20250720_205719,car,0.6530821919441223,,detections\vehicle_20250720_205719_car.jpg,detections\plate_20250720_205719.jpg
20250720_205719,car,0.5815963745117188,,detections\vehicle_20250720_205719_car.jpg,detections\plate_20250720_205719.jpg
20250720_205719,car,0.5736182332038879,,detections\vehicle_20250720_205719_car.jpg,detections\plate_20250720_205719.jpg
20250720_205720,car,0.39743223786354065,,detections\vehicle_20250720_205720_car.jpg,detections\plate_20250720_205720.jpg
20250720_205720,car,0.38773587346076965,2,detections\vehicle_20250720_205720_car.jpg,detections\plate_20250720_205720.jpg
20250720_205720,bus,0.2974512279033661,,detections\vehicle_20250720_205720_bus.jpg,detections\plate_20250720_205720.jpg
20250720_205720,car,0.2796783149242401,,detections\vehicle_20250720_205720_car.jpg,detections\plate_20250720_205720.jpg
20250720_205720,car,0.38766297698020935,,detections\vehicle_20250720_205720_car.jpg,detections\plate_20250720_205720.jpg
20250720_205720,car,0.37975528836250305,,detections\vehicle_20250720_205720_car.jpg,detections\plate_20250720_205720.jpg
20250720_205720,car,0.34712740778923035,,detections\vehicle_20250720_205720_car.jpg,detections\plate_20250720_205720.jpg
20250720_205720,car,0.3377314805984497,,detections\vehicle_20250720_205720_car.jpg,detections\plate_20250720_205720.jpg
20250720_205720,bus,0.276664674282074,,detections\vehicle_20250720_205720_bus.jpg,detections\plate_20250720_205720.jpg
20250720_205720,car,0.26184898614883423,T,detections\vehicle_20250720_205720_car.jpg,detections\plate_20250720_205720.jpg
20250720_205721,car,0.6766530275344849,,detections\vehicle_20250720_205721_car.jpg,detections\plate_20250720_205721.jpg
20250720_205721,bus,0.45892396569252014,,detections\vehicle_20250720_205721_bus.jpg,detections\plate_20250720_205721.jpg
20250720_205721,car,0.448942631483078,T,detections\vehicle_20250720_205721_car.jpg,detections\plate_20250720_205721.jpg
20250720_205721,bus,0.4310782253742218,,detections\vehicle_20250720_205721_bus.jpg,detections\plate_20250720_205721.jpg
20250720_205721,car,0.42283710837364197,,detections\vehicle_20250720_205721_car.jpg,detections\plate_20250720_205721.jpg
20250720_205721,car,0.39113762974739075,,detections\vehicle_20250720_205721_car.jpg,detections\plate_20250720_205721.jpg
20250720_205721,car,0.37724724411964417,,detections\vehicle_20250720_205721_car.jpg,detections\plate_20250720_205721.jpg
20250720_205721,car,0.3755124509334564,,detections\vehicle_20250720_205721_car.jpg,detections\plate_20250720_205721.jpg
20250720_205721,car,0.32920658588409424,C,detections\vehicle_20250720_205721_car.jpg,detections\plate_20250720_205721.jpg
20250720_205722,car,0.4848940968513489,,detections\vehicle_20250720_205722_car.jpg,detections\plate_20250720_205722.jpg
